Name,Address,Latitude,Longitude,Rating,User Ratings Total
Jetcraft Corporation,"112 Charles A Lindbergh Dr, Teterboro",40.8417651,-74.0660877,N/A,0
ADI Global Distribution - Teterboro,"100 Hollister Road Unit #3, Teterboro",40.8630536,-74.05584619999999,5,22
AC Art & Mirrors,"395 Broad Avenue, Ridgefield",40.8279402,-74.011248,4.3,4
Kundert Volvo Cars,"140 New Jersey 17, Hasbrouck Heights",40.85392179999999,-74.071744,4.7,1084
Disc Disease Solutions Inc,"700 Grand Avenue #14, Ridgefield",40.8393063,-74.0066987,N/A,0
Marble Systems - Tile Store & Natural Stone Showroom,"610 Washington Avenue, Carlstadt",40.8264172,-74.05910659999999,4.8,19
Starbucks,"Sanzari Medical Arts Building, 360 Essex Street, Hackensack",40.8840556,-74.0586438,4.1,1036
Lumber Liquidators,"14 East Wesley Street, South Hackensack",40.869261,-74.0482243,4.3,130
Michael Andrews Audio Visual Services,"150 Louis Street, South Hackensack",40.85789,-74.0481107,4.8,16
Extra Space Storage,"140 New Jersey 17, Lodi",40.88431,-74.06897,4.9,1005
Atlantic Plywood,"75 Amor Avenue, Carlstadt",40.83256,-74.0685257,3,29
Unisource,"282 Main Street, Little Ferry",40.8538491,-74.04439710000001,N/A,0
Outwater Industries,"24 River Road, Bogota",40.869743,-74.03267679999999,4.6,96
Woodburymall Corp,"2 Executive Drive #425, Fort Lee",40.8651902,-73.97283879999999,3.6,8
H Mart Fort Lee,"112 Linwood Drive, 130 Linwood Plaza, Fort Lee",40.8610891,-73.97098380000001,3.9,303
AT&T Store,"92 Linwood Plaza, Fort Lee",40.860524,-73.9713396,3.8,241
"Couristan, Inc.","3380, 2 Executive Drive # 400, Fort Lee",40.8651781,-73.9725538,3.7,3
Hudson Surface Tech,"3 Executive Drive, Fort Lee",40.8651496,-73.9730426,N/A,0
The UPS Store,"96 Linwood Plaza 9 W, Fort Lee",40.8606227,-73.9714398,4.5,845
Parkway Toyota,"50 Sylvan Avenue #9w, Englewood Cliffs",40.868649,-73.9590769,4.5,1752
Takarajima USA Inc,"595 River Road, Edgewater",40.81606530000001,-73.9800537,4,1
Audi Englewood,"400 South Dean Street, Englewood",40.882237,-73.9826983,4.8,2628
Marshalls,"497 River Road, Edgewater",40.8113044,-73.98204179999999,4.3,787
Mattress Firm Edgewater,"469 River Road, Edgewater",40.8122927,-73.98543409999999,4.8,586
T.J. Maxx,"477 River Road, Edgewater",40.811843,-73.984927,4.1,1498
Fuze Beverage LLC,"140 Sylvan Avenue, Englewood Cliffs",40.8697446,-73.9576276,N/A,0
CVS Pharmacy,"543 River Road, Edgewater",40.8140101,-73.9817174,3.7,18
Metropolitan Plant and Flower Exchange,"2125 Fletcher Avenue, Fort Lee",40.85888889999999,-73.9733333,4.2,463
CVS,"1681 FLETCHER AVE, Linwood Plaza, Fort Lee",40.86171170000001,-73.9694581,2.8,114
Cosmos,"1642 Schlosser Street FL#1, Fort Lee",40.8505477,-73.9697875,4.6,85
York Supply Co Inc,"500 Nordhoff Place # 2, Englewood",40.87933820000001,-73.9870723,3,2
Against All Odds Corporate Office,"222 Bruce Reynolds Boulevard, Fort Lee",40.85417099999999,-73.9705562,5,4
Crown Jewel Importers Inc,"140 Sylvan Avenue # 2-4, Englewood Cliffs",40.869787,-73.9576075,N/A,0
Mikey's LLC,"2 Executive Drive, Fort Lee",40.8651902,-73.97283879999999,N/A,0
Walgreens,"2151 Lemoine Avenue, Fort Lee",40.8561781,-73.9681871,2.2,115
Starbucks,"457 River Road Edgewater Commons, Edgewater",40.81316,-73.98446080000001,3.9,1081
Bizzaro Turci,"410 South Dean Street, Englewood",40.8813714,-73.983322,5,1
Meira T Designs,"2 Executive Drive SUITE 205, Fort Lee",40.8655754,-73.9727765,3.2,9
Baskin-Robbins,"1430 U.S. 46, Fort Lee",40.85064999999999,-73.9857073,2.9,81
The UPS Store,"725 River Road #32, Edgewater",40.8184396,-73.97704,3.3,212
Super Edibles,"725 River Road, Edgewater",40.8200655,-73.97721659999999,5,1
Target,"40 West 225th Street #50, The Bronx",40.8733943,-73.90778929999999,4.1,3169
ROYAL PRESTIGE NEW YORK,"5030 Broadway #647, New York",40.868961,-73.916703,3.2,23
CVS Pharmacy,"40 West 225th Street, The Bronx",40.8734127,-73.9077537,2.9,95
MYTICKETPREMIUM LLC.,"5030 Broadway #672, New York",40.8688715,-73.9166929,N/A,0
AT&T Store,"3545 Broadway, New York",40.8268188,-73.9506906,4.1,114
Frank's Sports Shop,"430 East Tremont Avenue, The Bronx",40.8472436,-73.9000551,4.3,833
"PJ Wine, Inc.","4898 Broadway, New York",40.8669777,-73.9222336,4.6,1712
Marshalls,"50 West 225th Street, The Bronx",40.87323899999999,-73.90847000000001,4.2,1520
Dyckman Farmhouse Museum,"4881 Broadway @, West 204th Street, New York",40.8673838,-73.9229408,4.5,202
Staples,"4320 Broadway Front 3, New York",40.852251,-73.934315,3.6,353
bp,"265 Nagle Avenue, New York",40.8630605,-73.9202512,3.5,8
bp,"4353 Broadway, New York",40.8535526,-73.9342786,3.5,25
The UPS Store,"4867 Broadway, New York",40.8669887,-73.92390999999999,4,140
Sanders Fred,"1650 Grand Concourse, The Bronx",40.8434664,-73.91103509999999,N/A,0
272 Grocery Inc,"272 Sherman Avenue, New York",40.8666393,-73.9181771,4.3,3
Starbucks,"301 West 145th Street, New York",40.8232986,-73.9423572,4.1,757
bp,"1740 Jerome Avenue, The Bronx",40.8473956,-73.9122715,3,33
Starbucks,"803 West 181st Street, New York",40.8511398,-73.9384226,4,671
Fordham Toyota Service & Toyota Parts,"235 West 154th Street, New York",40.82803500000001,-73.936097,4.4,3266
P R O B U S,"4857 Broadway, New York",40.8668868,-73.9243007,4.9,76
Eden Deli Grocery,"5 East Mount Eden Avenue, The Bronx",40.8443318,-73.9144424,4,61
Food Universe Marketplace,"1187 Jerome Avenue, The Bronx",40.835905,-73.922973,3.9,159
Shell,"4116 Broadway, New York",40.84517699999999,-73.938526,3.5,68
Starbucks,"4001 Broadway, New York",40.84137609999999,-73.93993069999999,4,891
Izi Creations,"560 Sylvan Avenue Suite 3155, Englewood Cliffs",40.884479,-73.9489323,N/A,0
"Mei H. Chang, Ba","130 West Kingsbridge Road, Bronx, NY 10468, 130 West Kingsbridge Road, The Bronx",40.868521,-73.90527209999999,N/A,0
Yee Amy,"130 West Kingsbridge Road, The Bronx",40.868521,-73.90527209999999,N/A,0
Lee Leslie K,"130 West Kingsbridge Road, The Bronx",40.868521,-73.90527209999999,N/A,0
Best Buy,"402 East Fordham Road, The Bronx",40.8608744,-73.8916732,4.1,9651
AT&T Store,"381 East Fordham Road, The Bronx",40.8621078,-73.8919512,4.1,157
Walgreens,"5564 Broadway, The Bronx",40.8785384,-73.90477969999999,2.4,215
CVS,"732 Allerton Avenue, The Bronx",40.86519699999999,-73.8658921,2.4,224
Party City,"1 Fordham Plaza, The Bronx",40.8606075,-73.88981509999999,4.1,1210
Staples,"2040 White Plains Road, The Bronx",40.8520502,-73.86737699999999,3.6,340
JD Sports,"215 East Fordham Road, The Bronx",40.8624868,-73.8961046,3.7,369
bp,"824 Allerton Avenue, The Bronx",40.865246,-73.8622058,4,41
Rodrigue's Coffee House,"441 East Fordham Road, The Bronx",40.8634426,-73.8874293,3.3,146
Forever,"Wagner Building, 210 East Fordham Road, The Bronx",40.8622641,-73.8965753,4,215
P.C. Richard & Son,"2501 Grand Concourse, The Bronx",40.8627166,-73.8974609,4.6,7309
Yeh Jessica,"130 West Kingsbridge Road, The Bronx",40.868521,-73.90527209999999,N/A,0
Patel Ujwal,"130 West Kingsbridge Road, The Bronx",40.868521,-73.90527209999999,N/A,0
Salbu Rebecca L,"130 West Kingsbridge Road, The Bronx",40.868521,-73.90527209999999,N/A,0
Felix's Custom T-Shirts,"Inside The Arthur Avenue Retail Market Felix's Custom T-shirts, 2344 Arthur Avenue, The Bronx",40.8540854,-73.888123,2.5,13
Artuso Pastry Shop,"670 East 187th Street, The Bronx",40.8541724,-73.8852291,4.6,1905
Walgreens,"541 West 235th Street, The Bronx",40.8856195,-73.90914,2,97
T.J. Maxx,"961 East 174th Street, The Bronx",40.8366649,-73.8852478,4.2,1345
JCPenney,"100 Baychester Avenue, The Bronx",40.8647649,-73.8263809,4.2,4251
Mercy College - Bronx Campus Bookstore,"1200 Waters Place #3, The Bronx",40.85375659999999,-73.8371318,4.3,72
Marshalls,"352 Baychester Avenue, The Bronx",40.8684064,-73.829878,4.2,1953
JCPenney Optical,"100 Baychester Avenue, The Bronx",40.8647084,-73.82648449999999,3.4,9
SNIPES,"2196 Bartow Avenue Spc 196, The Bronx",40.867408,-73.8250662,3.7,94
The Home Depot,"1806 East Gun Hill Road, The Bronx",40.8615753,-73.8327773,4.1,3700
AT&T Store,"2152 Bartow Avenue, The Bronx",40.8682679,-73.82484199999999,4.2,315
Rite Aid,"2063 Bartow Avenue, The Bronx",40.8703449,-73.828302,3.2,67
Walgreens,"2504 Eastchester Road, The Bronx",40.8630428,-73.84315459999999,2.7,55
Eastchester Chrysler Jeep Dodge Ram,"4007 Boston Road, The Bronx",40.88530509999999,-73.8318898,3.8,3072
Teddy Volkswagen,"3743 Boston Road, The Bronx",40.8810699,-73.8400261,4.1,1324
Walgreens,"3575 Boston Road, The Bronx",40.8788908,-73.84405869999999,3.1,110
P.C. Richard & Son,"356 Baychester Avenue, The Bronx",40.8682324,-73.830709,4.7,5348
Carter's,"2146 Bartow Avenue, The Bronx",40.86683650000001,-73.8271942,4.4,193
Men's Wearhouse,"2021 Bartow Avenue, The Bronx",40.869184,-73.83094299999999,3.9,460
City World Toyota,"3333 Boston Road, The Bronx",40.87433499999999,-73.85291149999999,4,1332
Zoo-Rama Pet Shop,"2566 East Tremont Avenue, The Bronx",40.8429344,-73.8479905,4.4,483
Walgreens,"691 Co-op City Boulevard Ste L, The Bronx",40.881139,-73.823758,2.3,72
Bella Vista Optics,"736 Allerton Avenue # A, The Bronx",40.8653235,-73.8659268,4.8,76
Bowlerland,"2417 Hollers Avenue, The Bronx",40.8860495,-73.82336070000001,3.8,1228
4 Bean Cafe,"1740 Eastchester Road, The Bronx",40.84806589999999,-73.8438278,4.3,3
Harbor Freight,"2441 Boston Road, The Bronx",40.8623387,-73.8670904,4.4,1913
Quality Tile,"2541 Boston Road, The Bronx",40.86434089999999,-73.86425369999999,4.3,187
Life is Good Wireless,"260 East Fordham Road, The Bronx",40.8619107,-73.8953058,N/A,0
City World Hyundai,"3350 Boston Road, The Bronx",40.87436339999999,-73.8518502,4.3,1285
ShopRite of Pelham Parkway,"847 Pelham Parkway, Pelham",40.8917584,-73.82057019999999,4.3,4419
Delta Electronics,"3108 East Tremont Avenue, The Bronx",40.838341,-73.835802,4.3,85
McDonald's,"1826 Eastchester Road, The Bronx",40.8495661,-73.8446447,3.8,1832
Perotto Aldo MD,"1825 Eastchester Road, The Bronx",40.849066,-73.8458929,N/A,0
Cingular Wireless,"3011 Middletown Road, The Bronx",40.844311,-73.83008699999999,3.3,3
Partopia Party Rental,"1601 East Gun Hill Road, The Bronx",40.866872,-73.838867,4.4,124
Tattoo Seen,"3177 East Tremont Avenue, The Bronx",40.8372487,-73.8338752,4.6,239
Panera Bread,"340 Baychester Avenue, The Bronx",40.8678646,-73.8279026,3.8,1211
Extra Space Storage,"2875 Edson Avenue, The Bronx",40.8695826,-73.83430299999999,4.9,2564
Waters Place Pharmacy,"1200 Waters Place # M114, The Bronx",40.8528373,-73.83706800000002,N/A,0
Public Storage,"925 Spring Road, Pelham",40.8901899,-73.81715,4.7,295
Pascap Co. Inc.,"4250 Boston Road, The Bronx",40.8880213,-73.8220436,4.3,88
CubeSmart Self Storage of the Bronx,"1880 Bartow Avenue, The Bronx",40.8664626,-73.8346048,4.2,466
"Joseph D'Agostino, Bspharm",The Bronx,40.8564757,-73.8472361,1,1
"Owen E. Youn, Doctor","1400 Pelham Parkway South, The Bronx",40.8561364,-73.8473559,5,2
Claire's,"2208 Bartow Avenue, The Bronx",40.86720620000001,-73.82513519999999,4.1,278
Walgreens,"1710 Crosby Avenue, The Bronx",40.845876,-73.8312143,2.5,164
CVS,"1916 Williamsbridge Road, The Bronx",40.8529468,-73.8529791,2.8,262
Party City,"310-320 Baychester Avenue, The Bronx",40.866858,-73.828884,4,1025
lenslab,"2124 Bartow Avenue, The Bronx",40.8687905,-73.82617450000001,4.2,10
bp,"3333 East Tremont Avenue, The Bronx",40.835102,-73.83013,3.9,18
AutoZone Auto Parts,"4026 Boston Road, The Bronx",40.8844035,-73.83146599999999,3.9,437
The Children's Place,"2244 Bartow Avenue SPACE 244, The Bronx",40.8667463,-73.8256866,2,46
Pelham Bay Home Center,"3073 Westchester Avenue, The Bronx",40.84907379999999,-73.8308234,4.7,27
Golden Glow Cookie Company,"1844 Givan Avenue, The Bronx",40.87633669999999,-73.83928829999999,4.8,130
Victory Mitsubishi and Pre-Owned Super Center,"4070 Boston Road, The Bronx",40.8852696,-73.8286684,4.3,11382
Eye-Deal Optical,"2136 Bartow Avenue, The Bronx",40.8682769,-73.8251982,4.8,127
The UPS Store,"130 Shore Road, Port Washington",40.84175800000001,-73.7072283,3.1,60
Walgreens Pharmacy,"14 Soundview Market Place, Port Washington",40.842389,-73.70509799999999,2.1,45
Sunoco Gas Station,"410 City Island Avenue, The Bronx",40.8500287,-73.7872407,3.3,11
Kaleidoscope Gallery,"271 City Island Avenue, The Bronx",40.8461526,-73.7863048,4.9,17
Buddys hardware and marine,"268 City Island Avenue, The Bronx",40.84616949999999,-73.78592139999999,4.5,21
Brooklyn Sailbags,"225 Fordham Street, The Bronx",40.84816379999999,-73.7830847,N/A,0
Castaways Yacht Sales,"86 Orchard Beach Boulevard, Port Washington",40.8372682,-73.7206254,N/A,0
Boatmax Brokerage,"150 City Island Avenue, The Bronx",40.8432844,-73.7846028,4.5,92
Dan’s Parents’ House / 239 Play,"239 City Island Avenue, The Bronx",40.844963,-73.7858959,4.8,100
Carvel,"30 Soundview Market Place, Port Washington",40.842692,-73.7058833,3.8,32
Kostal Paddle Manorhaven Beach Park,"158 Manorhaven Boulevard, Port Washington",40.839259,-73.713927,4.9,59
Baskin-Robbins,"636 City Island Avenue, The Bronx",40.8554893,-73.79118679999999,3.8,36
Deith Distributing,"2 Yennicock Avenue, Port Washington",40.8373796,-73.7063615,N/A,0
KCAMG,"130 Shore Road Unit 147, Port Washington",40.8417015,-73.7072474,5,13
REMY N.,"38 Nesaquake Avenue, Port Washington",40.837544,-73.710771,N/A,0
Bob's Quality Auto Repair Port Washington NY,"66 Sintsink Drive East, Port Washington",40.83817699999999,-73.70626299999999,4.8,32
Walter Stern Inc,"68 Sintsink Drive East, Port Washington",40.8383367,-73.7064773,2,1
"PGEE's Custom Upholstery, Canvas and Cushions","20 Sintsink Drive East, Port Washington",40.8375648,-73.7059376,4.5,4
Soundview Hardware,"19 Soundview Market Place, Port Washington",40.84185430000001,-73.7048976,4.4,112
Shell,"99 Shore Road, Port Washington",40.840716,-73.7051424,3.4,41
Target,"101 Shore Road, Port Washington",40.8412312,-73.70480189999999,3.9,161
Oztec Business Machines Inc,"65 Channel Drive, Port Washington",40.8420995,-73.7014889,N/A,0
Shell,"80 Shore Road, Port Washington",40.8389742,-73.70344399999999,4.5,130
Stop & Shop Pharmacy,"65 Shore Road, Port Washington",40.83708000000001,-73.70223,5,10
Stop & Shop,"65 Shore Road, Port Washington",40.8378389,-73.7016115,4.2,611
Sherwin-Williams Paint Store,"59 Shore Road, Port Washington",40.8371575,-73.7010306,4.8,30
Atlantic Outfitters,"405 Main Street #2, Port Washington",40.8296635,-73.7022277,4.8,36
Tonsa Automotive,"83 Harbor Road, Port Washington",40.8407382,-73.6973512,4.5,17
Thomas Curley Plumbing & Heating,"67 Steamboat Road, Great Neck",40.8088864,-73.742554,4.3,54
Theta Industries Inc,"26 Valley Road, Port Washington",40.8425091,-73.69572149999999,N/A,0
Charlotte's Closet,"405 Main Street #6, Port Washington",40.8295772,-73.7024048,4.5,6
AlcovePro,"1 Orchard Beach Boulevard, Port Washington",40.8380768,-73.7168421,N/A,0
Safe Harbor Capri,"15 Orchard Beach Boulevard, Port Washington",40.83785109999999,-73.7178122,4.1,29
Spellbound Fine Jewelry & Watch Repair,"287 Main Street, Port Washington",40.832486,-73.6985294,4.8,38
House of Crystal,"268 Main Street #2704, Port Washington",40.8320596,-73.6976001,4,3
7-Eleven,"788 Middle Neck Road, Great Neck",40.80838920000001,-73.73597149999999,2.5,59
JULIANNE,"274 Main Street, Port Washington",40.83222560000001,-73.69804719999999,N/A,0
Blue & Gray Golf Classics,"300 Steamboat Road, Kings Point",40.8127699,-73.7588596,2,1
West Marine,"16 Soundview Market Place, Port Washington",40.84257749999999,-73.7052307,4.3,57
St. Stephen's Consignment Shop,"9 Carlton Avenue, Port Washington",40.8316019,-73.6978436,4.3,4
Sippy's Babes,"8 Margaret Court, Great Neck",40.8062993,-73.7405699,5,1
David Vincent Woodwork,"551 City Island Avenue, The Bronx",40.8532295,-73.7902179,N/A,0
Barrons Boatyard,"350 Fordham Place, The Bronx",40.8486111,-73.7833333,4.8,20
Jack's Bait and Tackle,"551 City Island Avenue, The Bronx",40.853247,-73.79016399999999,4.6,483
Andrew Stergiopoulos Ice Rink,"65 Arrandale Avenue, Great Neck",40.80581869999999,-73.744542,4.6,118
Shake-N-Go,"85 Harbor Road, Port Washington",40.84172539999999,-73.6968389,4.1,15
Affy's Party,"727 Middle Neck Road, Great Neck",40.806603,-73.7351043,2,1
"EyeSite In Sight, Inc","Stop & Shop/HOME GOODS Plaza, 25 Old Shore Road, Port Washington",40.838793,-73.702702,4.8,213
Daniel's Bait & Tackle Shop of City Island,"632 City Island Avenue, The Bronx",40.8553456,-73.79121190000001,4.6,126
GNC,"17 Soundview Market Place Unit 17, Port Washington",40.8420764,-73.7054905,4.3,480
Anthony's World of Floors,"49 Manorhaven Boulevard, Port Washington",40.8422378,-73.71037439999999,4.8,24
Navy Exchange Fleet,"300 Steamboat Road Delano Hall, Kings Point",40.8109094,-73.76252339999999,4.5,26
Photography by Ron Terner,"321 City Island Avenue, The Bronx",40.8475835,-73.7867953,5,2
City Island Yacht Sales & Marina,"673 City Island Avenue, The Bronx",40.8567411,-73.7914091,4.3,23
Strong's Marine Port Washington,"86 Orchard Beach Boulevard, Port Washington",40.837266,-73.7207049,3,9
Early Ruth Art & Antiques,"319 City Island Avenue #A, The Bronx",40.847449,-73.78685,4,4
New Time Art Glass Etching,"143 Manorhaven Boulevard #2, Port Washington",40.8408743,-73.7145195,5,1
Dunkin',"158 Shore Road, Port Washington",40.8423219,-73.7078356,4.2,128
AmandaBear PartyRentals,"225 Fordham Street, The Bronx",40.8482197,-73.78304020000002,5,3
Ultra Sports Center,"225 Fordham Street, The Bronx",40.8482197,-73.78304020000002,N/A,0
